EXCHANGE%3DNYSE,,,,,
MARKET_OPEN_MINUTE=570,,,,,
MARKET_CLOSE_MINUTE=960,,,,,
INTERVAL=300,,,,,
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=,,,,,
TIMEZONE_OFFSET=-240,,,,,
608,160.99,161.09,160.93,161.09,15030
609,161.13,161.13,160.99,160.99,42171
610,161.1,161.14,161.07,161.14,7175
611,161.01,161.11,160.97,161.0975,12252
612,160.9701,161,160.96,160.99,9182
613,161.03,161.03,160.963,160.99,4967
614,160.98,161.07,160.98,161.04,8107
615,161.16,161.16,160.95,160.97,5995
616,161.17,161.2,161.1474,161.15,4266
617,161.21,161.275,161.17,161.181,9490
618,161.25,161.26,161.21,161.21,6040
619,161.3,161.37,161.2,161.23,7550
620,161.4,161.4,161.3,161.32,10828
621,161.35,161.42,161.338,161.42,14213
622,161.44,161.46,161.35,161.36,5300
623,161.32,161.41,161.29,161.41,8606
624,161.34,161.36,161.24,161.29,9856
625,161.34,161.34,161.25,161.33,9310
626,161.39,161.39,161.31,161.335,11760
627,161.34,161.39,161.28,161.38,10332
628,161.41,161.41,161.28,161.34,14007
629,161.39,161.49,161.38,161.4,7294
630,161.66,161.66,161.41,161.41,16330
631,161.58,161.68,161.54,161.66,8499
632,161.59,161.615,161.56,161.59,9040
633,161.56,161.64,161.52,161.62,13711
634,161.5,161.64,161.5,161.57,17412
635,161.55,161.55,161.41,161.48,17366
636,161.46,161.59,161.46,161.57,11912
637,161.51,161.53,161.43,161.47,9888
638,161.59,161.61,161.51,161.51,11712
639,161.64,161.67,161.578,161.59,7837
640,161.5,161.695,161.5,161.64,12276
641,161.56,161.615,161.51,161.52,9080
642,161.53,161.58,161.5,161.58,13845
643,161.61,161.66,161.54,161.54,8678
644,161.55,161.68,161.55,161.61,11536
645,161.59,161.63,161.54,161.55,13278
646,161.46,161.62,161.445,161.59,20983
